send_time_ns,exit_time_ns,sender_to_A_s,service_time_A_s,A_to_B_s,service_time_B_s,B_to_sink_s,end_to_end_s,threads_A,threads_B,lambda,queue_len_A,queue_len_B
12452485619250722,12452485705322449,0.020148,0.020062,0.0643391,0.0500702,0.00158461,0.0860717,7,30,245.67,1,2
12452485653334832,12452485730738997,0.0201648,0.0200652,0.0533562,0.0500682,0.00388325,0.0774042,7,30,378.335,1,2
12452485656411787,12452485730754075,0.020156,0.0200603,0.0503571,0.050066,0.00382918,0.0743423,7,30,378.335,1,2
12452485667489356,12452485741892328,0.0201534,0.0200711,0.0514628,0.0500672,0.0027868,0.074403,7,30,343.676,1,2
12452485676564199,12452485750969917,0.0201496,0.0200722,0.0524609,0.0500679,0.00179519,0.0744057,7,30,320.327,1,2
12452485679640213,12452485758249613,0.0201556,0.0200668,0.0554907,0.0500699,0.00296313,0.0786094,7,30,382.371,1,2
12452485686720175,12452485766438740,0.0201528,0.0200663,0.0575344,0.0500716,0.00203145,0.0797186,7,30,407.744,1,2
12452485688794144,12452485766453598,0.020149,0.0200702,0.055495,0.0500674,0.0020155,0.0776595,7,30,407.744,1,2
12452485698868667,12452485778589316,0.0201725,0.0200722,0.0566327,0.0500668,0.00291542,0.0797206,7,30,370.486,1,2
12452485704948790,12452485778603973,0.0201656,0.0200622,0.0505818,0.0500679,0.0029078,0.0736552,7,30,370.486,1,2
12452485706025353,12452485789791949,0.0201561,0.0200638,0.0545683,0.0500699,0.00904223,0.0837666,7,30,401.247,1,2
12452485714099375,12452485789807187,0.0201467,0.0200638,0.0536168,0.0500694,0.00194429,0.0757078,7,30,401.247,1,2
12452485715172592,12452485789814962,0.0201491,0.0200632,0.0525657,0.0500638,0.00192763,0.0746424,7,30,401.247,1,2
12452485717244758,12452485789823688,0.0201494,0.0200663,0.0505315,0.0500684,0.00189806,0.0725789,7,30,401.247,1,2
12452485718316913,12452485798945390,0.0201607,0.0200697,0.0534338,0.0500769,0.007034,0.0806285,7,30,420.746,1,2
12452485725387377,12452485803097426,0.0201456,0.0200672,0.0554578,0.0500713,0.00210671,0.07771,7,30,403.188,1,2
12452485730461498,12452485803112564,0.0201431,0.0200636,0.0504126,0.0500645,0.00209533,0.0726511,7,30,403.188,1,2
12452485737546710,12452485812193739,0.0201628,0.0200621,0.0505334,0.0500709,0.00395086,0.074647,7,30,422.436,1,2
12452485741623516,12452485819337150,0.0201582,0.0200715,0.0546603,0.0500679,0.00289509,0.0777136,7,30,449.611,1,2
12452485750699581,12452485832709441,0.0201558,0.0200719,0.0577361,0.0500692,0.00411794,0.0820099,7,30,485.728,1,2
12452485753780744,12452485832724439,0.0201513,0.0200662,0.0547168,0.0500657,0.00407556,0.0789437,7,30,485.728,1,2
12452485756857148,12452485832732194,0.0201512,0.0200723,0.0516637,0.0500667,0.00406019,0.075875,7,30,485.728,1,2
12452485757927611,12452485832743004,0.0201676,0.0200679,0.0506052,0.0500688,0.00404263,0.0748154,7,30,485.728,1,2
12452485759061982,12452485832754866,0.020163,0.0200667,0.0504313,0.0500741,0.00309858,0.0736929,7,30,485.728,1,2
12452485766144369,12452485844804754,0.0201565,0.0200648,0.0534924,0.0500668,0.00501143,0.0786604,7,30,445.438,1,2
12452485769223659,12452485844819312,0.0201547,0.020068,0.0504827,0.0500683,0.00495826,0.0755957,7,30,445.438,1,2
12452485778296979,12452485859121713,0.0201527,0.0200706,0.0505004,0.0500654,0.0101716,0.0808247,7,30,496.354,1,2
12452485779370918,12452485859136911,0.0201521,0.0200691,0.0535187,0.0500723,0.00609522,0.079766,7,30,496.354,1,2
12452485781447061,12452485859145267,0.0201443,0.0200649,0.0514938,0.0500653,0.00606012,0.0776982,7,30,496.354,1,2
12452485789520902,12452485872288299,0.0201541,0.0200718,0.0525232,0.0500666,0.0100901,0.0827674,7,30,441.253,1,2
12452485790601122,12452485872303257,0.0201704,0.0200663,0.0514695,0.0500664,0.0100622,0.0817021,7,30,441.253,1,2
12452485798673291,12452485872311262,0.0201477,0.0200677,0.0505168,0.0500693,0.00297342,0.073638,7,30,441.253,1,2
12452485802753673,12452485881337835,0.0201525,0.0200666,0.0546545,0.0500702,0.00377717,0.0785842,7,30,408.141,1,2
12452485803831849,12452485881351791,0.0201606,0.0200657,0.0535737,0.0500655,0.00378569,0.0775199,7,30,408.141,1,2
12452485811906272,12452485900416189,0.0201476,0.0200658,0.0506512,0.0500651,0.0177112,0.0885099,7,30,372.568,1,2
12452485817985512,12452485900430766,0.0201719,0.0200678,0.0566596,0.050069,0.0056137,0.0824453,7,30,372.568,1,2
12452485819063498,12452485900438441,0.0201481,0.0200636,0.0556417,0.0500675,0.0055851,0.0813749,7,30,372.568,1,2
12452485820141515,12452485900449261,0.0201441,0.0200642,0.0546137,0.0500657,0.0055499,0.0803077,7,30,372.568,1,2
12452485822217387,12452485900464119,0.0201597,0.0200717,0.0525575,0.0500668,0.00552954,0.0782467,7,30,372.568,1,2
12452485827291959,12452485900473346,0.0201386,0.0200637,0.050494,0.0500689,0.00254886,0.0731814,7,30,372.568,1,2
12452485828366719,12452485900485539,0.0201406,0.0200635,0.0504991,0.0500691,0.00147913,0.0721188,7,30,372.568,1,2
12452485832437413,12452485923826275,0.0201423,0.0200643,0.0565428,0.0500721,0.0147038,0.0913889,7,30,370.245,1,2
12452485844512648,12452485923841253,0.0201674,0.0200718,0.0576174,0.0500672,0.00154385,0.0793286,7,30,370.245,1,2
12452485846592639,12452485923848957,0.0201467,0.0200665,0.0555894,0.0500632,0.00152027,0.0772563,7,30,370.245,1,2
12452485847666417,12452485923860078,0.0201471,0.0200679,0.0545508,0.0500674,0.00149579,0.0761937,7,30,370.245,1,2
12452485848741127,12452485923872041,0.0201476,0.0200664,0.0535525,0.0500666,0.0014308,0.0751309,7,30,370.245,1,2
12452485858821471,12452485931890999,0.020151,0.0200688,0.0523753,0.0500693,0.000543176,0.0730695,7,30,345.604,1,2
12452485861900240,12452485953415759,0.0202464,0.020072,0.068283,0.0500721,0.00298612,0.0915155,7,30,438.279,1,2
12452485871978290,12452485953431027,0.0201734,0.0200696,0.0583239,0.0500677,0.00295551,0.0814527,7,30,438.279,1,2
12452485881059304,12452485962650281,0.0201651,0.0200667,0.0543001,0.0500689,0.00712575,0.081591,7,30,492.648,1,2
12452485900138019,12452485975816026,0.0201541,0.0200672,0.0535348,0.0500666,0.00198916,0.075678,7,30,451.52,1,2
12452485905217679,12452485987880632,0.0201538,0.0200697,0.0565323,0.0500676,0.00597687,0.082663,7,30,414.647,1,2
12452485906302989,12452485987894828,0.0201662,0.0200601,0.0554887,0.0500682,0.00593692,0.0815918,7,30,414.647,1,2
12452485908377720,12452485987902453,0.0201421,0.0200633,0.0535039,0.0500682,0.00587873,0.0795247,7,30,414.647,1,2
12452485912452912,12452485987913133,0.0201386,0.0200624,0.0503846,0.0500661,0.00493696,0.0754602,7,30,414.647,1,2
12452485923530221,12452486008248788,0.0201456,0.0200664,0.0556862,0.0500669,0.00888677,0.0847186,7,30,458.071,1,2
12452485931606336,12452486008263425,0.0201569,0.0200721,0.0516576,0.0500649,0.00484263,0.0766571,7,30,458.071,1,2
12452485932683331,12452486008272192,0.0201522,0.0200652,0.0506344,0.0500645,0.0048022,0.0755889,7,30,458.071,1,2
12452485937761039,12452486018311619,0.0201422,0.0200653,0.0547676,0.0500718,0.00564072,0.0805506,7,30,422.191,1,2
12452485939844405,12452486018326317,0.0201647,0.020066,0.0526888,0.0500657,0.00562845,0.0784819,7,30,422.191,1,2
12452485940920027,12452486018334151,0.0201609,0.020065,0.0516398,0.0500655,0.00561337,0.0774141,7,30,422.191,1,2
12452485941991872,12452486018344721,0.020172,0.0200659,0.0506036,0.050065,0.00557725,0.0763528,7,30,422.191,1,2
12452485949069950,12452486031723094,0.020148,0.0200631,0.0566267,0.050069,0.00587849,0.0826531,7,30,467.265,1,2
12452485953145874,12452486031737671,0.0201441,0.0200617,0.0525776,0.050071,0.00587016,0.0785918,7,30,467.265,1,2
12452485954222889,12452486031745426,0.0201385,0.0200607,0.0515409,0.0500656,0.00584316,0.0775225,7,30,467.265,1,2
12452485955296467,12452486056839831,0.0226775,0.0200664,0.0599205,0.0500704,0.0189453,0.101543,7,30,424.526,1,2
12452485962370808,12452486056855751,0.0201435,0.0200618,0.0554262,0.0500673,0.0189152,0.0944849,7,30,424.526,1,2
12452485964446681,12452486056863465,0.0201562,0.020069,0.0533607,0.0500653,0.0188999,0.0924168,7,30,424.526,1,2
12452485975531174,12452486056872302,0.020154,0.0200612,0.0512836,0.0500669,0.0099035,0.0813411,7,30,424.526,1,2
12452485987609655,12452486086293301,0.0201494,0.0200654,0.0505022,0.0500688,0.0280321,0.0986836,7,30,355.561,1,2
12452485996690108,12452486086309071,0.0201599,0.0200711,0.051465,0.0500713,0.0179941,0.089619,7,30,355.561,1,2
12452485997767443,12452486086316705,0.0201477,0.0200638,0.050484,0.0500716,0.0179176,0.0885493,7,30,355.561,1,2
12452486006846645,12452486086327345,0.0201688,0.0200722,0.0547136,0.0500668,0.00459832,0.0794807,7,30,355.561,1,2
12452486007919672,12452486086339758,0.0201453,0.0200714,0.0537144,0.0500707,0.00456036,0.0784201,7,30,355.561,1,2
12452486017995819,12452486108569146,0.0201702,0.0200654,0.0686895,0.0500686,0.00171366,0.0905733,11,25,402.681,1,2
12452486019134258,12452486108585246,0.0201604,0.020064,0.067615,0.0500686,0.00167558,0.089451,11,25,402.681,1,2
12452486023211133,12452486108592971,0.0201484,0.0200647,0.0636145,0.0500639,0.00161889,0.0853818,11,25,402.681,1,2
12452486025286515,12452486108601777,0.0201511,0.0200674,0.0615544,0.0500662,0.00160981,0.0833153,11,25,402.681,1,2
12452486026360453,12452486108614110,0.0201552,0.0200657,0.0605175,0.0500708,0.00158095,0.0822537,11,25,402.681,1,2
12452486031436778,12452486108623938,0.0201423,0.0200667,0.0554796,0.050069,0.0015653,0.0771872,11,25,402.681,1,2
12452486056517909,12452486145496644,0.0201808,0.0200708,0.0596007,0.0500724,0.00919728,0.0889787,11,25,483.003,1,2
12452486058597619,12452486145511552,0.0201587,0.02006,0.0575935,0.0500672,0.00916173,0.0869139,11,25,483.003,1,2
12452486062677440,12452486145519487,0.0201442,0.0200679,0.0535579,0.050068,0.00913991,0.082842,11,25,483.003,1,2
12452486066752242,12452486145526971,0.0201494,0.0200673,0.0505021,0.0500675,0.00812324,0.0787747,11,25,483.003,1,2
12452486071826062,12452486145559422,0.0201412,0.0200617,0.0534698,0.0500726,0.000122389,0.0737334,11,25,483.003,1,2
12452486073901904,12452486145590280,0.0201474,0.0200675,0.0514262,0.0500659,0.000114795,0.0716884,11,25,483.003,1,2
12452486085979665,12452486162576079,0.0201684,0.0200719,0.0524393,0.0500696,0.00398877,0.0765964,11,25,440.557,1,2
12452486087059444,12452486162589915,0.0202467,0.0200621,0.0513217,0.0500686,0.00396212,0.0755305,11,25,440.557,1,2
12452486095139787,12452486175655643,0.0201632,0.0200643,0.0505873,0.0500665,0.0097654,0.0805159,11,25,404.139,1,2
12452486096215970,12452486175669910,0.0201547,0.0200668,0.0505765,0.0500709,0.0087228,0.0794539,11,25,404.139,1,2
12452486108292989,12452486183887600,0.0201589,0.0200715,0.0548966,0.0500707,0.000539159,0.0755946,11,25,436.869,1,2
12452486109370665,12452486183901797,0.0201648,0.020067,0.0538415,0.0500662,0.000524812,0.0745311,11,25,436.869,1,2
12452486112445796,12452486183909461,0.0201564,0.0200665,0.0507935,0.0500616,0.000513691,0.0714637,11,25,436.869,1,2
12452486114523292,12452486199333229,0.0201486,0.0200679,0.0507414,0.0500738,0.0139199,0.0848099,11,25,432.5,1,2
12452486115598083,12452486199349750,0.0201587,0.0200701,0.0597484,0.0500674,0.00384458,0.0837517,11,25,432.5,1,2
12452486116672823,12452486199357444,0.0201499,0.0200677,0.0587205,0.0500688,0.00381421,0.0826846,11,25,432.5,1,2
12452486120751270,12452486199365730,0.0201661,0.0200699,0.0546857,0.0500717,0.00376263,0.0786145,11,25,432.5,1,2
12452486123832083,12452486199378483,0.0201814,0.0200677,0.0516145,0.0500707,0.0037505,0.0755464,11,25,432.5,1,2
12452486124909929,12452486199388713,0.0201429,0.0200663,0.0505842,0.0500658,0.00375178,0.0744788,11,25,432.5,1,2
12452486125982545,12452486219952384,0.0201609,0.0200707,0.0664343,0.0500675,0.00737459,0.0939698,11,25,540.912,1,2
12452486133062558,12452486219968074,0.0201592,0.0200673,0.0594109,0.0500691,0.00733538,0.0869055,11,25,540.912,1,2
12452486135140394,12452486219975918,0.0201446,0.0200607,0.0573577,0.0500669,0.00733322,0.0848355,11,25,540.912,1,2
12452486145217402,12452486235103293,0.0201599,0.0200693,0.060298,0.0500735,0.00942797,0.0898859,11,25,493.451,1,2
12452486162298700,12452486235117399,0.0201609,0.0200643,0.0514338,0.050067,0.00122398,0.0728187,11,25,493.451,1,2
12452486175386440,12452486255464005,0.0201699,0.0200673,0.0537804,0.050067,0.00612727,0.0800776,11,25,491.215,1,2
12452486177466580,12452486255479364,0.0201591,0.0200739,0.0517608,0.0500677,0.00609297,0.0780128,11,25,491.215,1,2
12452486178542262,12452486255487259,0.0201459,0.0200638,0.0507188,0.050065,0.00608036,0.076945,11,25,491.215,1,2
12452486183619448,12452486265720458,0.0201516,0.0200677,0.052683,0.0500691,0.0092664,0.082101,11,25,456.795,1,2
12452486184692255,12452486265736939,0.0201575,0.0200673,0.0516335,0.0500678,0.00925362,0.0810447,11,25,456.795,1,2
12452486186771574,12452486265744683,0.0201499,0.0200684,0.0505824,0.0500638,0.00824079,0.0789731,11,25,456.795,1,2
12452486188847006,12452486265755183,0.0201432,0.0200682,0.0506737,0.0500686,0.00609122,0.0769082,11,25,456.795,1,2
12452486194918942,12452486270826889,0.0201682,0.0200683,0.0548672,0.0500697,0.000872542,0.0759079,11,25,430.798,1,2
12452486198999434,12452486270840845,0.0201952,0.020068,0.0508307,0.0500719,0.000815515,0.0718414,11,25,430.798,1,2
12452486201092660,12452486285974441,0.0201714,0.0200662,0.0638614,0.0500708,0.000848998,0.0848818,11,25,376.571,1,2
12452486206176068,12452486285988658,0.0201469,0.0200687,0.0588755,0.0500694,0.000790198,0.0798126,11,25,376.571,1,2
12452486207250087,12452486285996412,0.0201409,0.0200611,0.0578158,0.050066,0.000789657,0.0787463,11,25,376.571,1,2
12452486208323154,12452486286080690,0.0201445,0.0200653,0.0567737,0.0500683,0.00083938,0.0777575,11,25,376.571,1,2
12452486209393706,12452486286089075,0.0201454,0.0200625,0.0557263,0.0500668,0.00082367,0.0766954,11,25,376.571,1,2
12452486211464429,12452486286099254,0.0201391,0.020062,0.0536865,0.0500677,0.000809223,0.0746348,11,25,376.571,1,2
12452486213541183,12452486286110636,0.0201405,0.0200622,0.0516284,0.0500664,0.000800548,0.0725695,11,25,376.571,1,2
12452486214614050,12452486286120895,0.020149,0.0200655,0.0505706,0.0500672,0.000787243,0.0715068,11,25,376.571,1,2
12452486219684604,12452486291141075,0.0201589,0.0200706,0.0502843,0.0500713,0.00101336,0.0714565,11,25,382.462,1,2
12452486234770681,12452486310282797,0.0201804,0.0200696,0.0505264,0.0500655,0.00480527,0.0755121,11,25,349.457,1,2
12452486239851463,12452486323302800,0.0201701,0.0200674,0.0557118,0.0500709,0.0075694,0.0834513,11,25,322.158,1,2
12452486248930235,12452486323317498,0.0201735,0.0200698,0.0517457,0.0500693,0.00246804,0.0743873,11,25,322.158,1,2
12452486250068784,12452486323325082,0.0201565,0.0200683,0.0506478,0.0500664,0.002452,0.0732563,11,25,322.158,1,2
12452486251143163,12452486330580502,0.0201529,0.0200706,0.0545874,0.0500674,0.00469696,0.0794373,11,25,429.56,1,2
12452486255217835,12452486330595030,0.0201596,0.0200705,0.0505691,0.050069,0.00464849,0.0753772,11,25,429.56,1,2
12452486257299057,12452486347757229,0.020162,0.0200701,0.0585228,0.0500686,0.0117733,0.0904582,11,25,371.006,1,2
12452486259376593,12452486347771917,0.0201581,0.0200694,0.0564897,0.0500658,0.0117475,0.0883953,11,25,371.006,1,2
12452486265456023,12452486347779832,0.0201504,0.0200682,0.0504739,0.0500661,0.0116995,0.0823238,11,25,371.006,1,2
12452486270537939,12452486347790562,0.0201805,0.0200655,0.0504373,0.0500683,0.00663478,0.0772526,11,25,371.006,1,2
12452486275618250,12452486372976529,0.0201503,0.0200694,0.0645306,0.0500681,0.0126775,0.0973583,11,25,326.04,1,2
12452486285694497,12452486372991377,0.0201536,0.0200675,0.0544814,0.0500625,0.0126618,0.0872969,11,25,326.04,1,2
12452486288772405,12452486372999031,0.0201715,0.0200672,0.0514138,0.0500681,0.0126413,0.0842266,11,25,326.04,1,2
12452486290845963,12452486408215810,0.0201525,0.0200629,0.0623133,0.0500676,0.0349041,0.11737,11,25,282.319,1,2
12452486309925248,12452486408229827,0.0202519,0.0200722,0.0504073,0.0500666,0.0276453,0.0983046,11,25,282.319,1,2
12452486323011425,12452486408237862,0.0201666,0.0200652,0.0545892,0.0500732,0.0104706,0.0852264,11,25,282.319,1,2
12452486324091055,12452486408247019,0.0201534,0.02006,0.053568,0.0500676,0.0104346,0.084156,11,25,282.319,1,2
12452486325166817,12452486408259592,0.0201411,0.0200595,0.0525387,0.0500698,0.010413,0.0830928,11,25,282.319,1,2
12452486327243350,12452486408269070,0.0201388,0.0200598,0.0505025,0.0500699,0.0103844,0.0810257,11,25,282.319,1,2
12452486330316599,12452486438697803,0.0201481,0.0200677,0.0594567,0.050068,0.0287765,0.108381,11,25,460.601,1,2
12452486340395810,12452486438713182,0.0201588,0.020066,0.0624368,0.0500702,0.0157218,0.0983174,11,25,460.601,1,2
12452486347470764,12452486438720746,0.0201481,0.0200701,0.0554221,0.0500691,0.0156798,0.09125,11,25,460.601,1,2
12452486349548339,12452486438731106,0.0201496,0.0200648,0.0533686,0.0500687,0.0156646,0.0891828,11,25,460.601,1,2
12452486359631308,12452486463099253,0.0201647,0.0200687,0.0784006,0.0500689,0.00490259,0.103468,11,25,453.27,1,2
12452486372709940,12452486463114933,0.0201673,0.0200677,0.0653946,0.0500666,0.00484318,0.090405,11,25,453.27,1,2
12452486378792137,12452486463122707,0.020161,0.0200666,0.0593325,0.050064,0.00483712,0.0843306,11,25,453.27,1,2
12452486407869613,12452486493454339,0.0201631,0.0200685,0.0606721,0.0500694,0.00474956,0.0855847,11,25,403.81,1,2
12452486408942590,12452486493469447,0.0202831,0.0200658,0.0595322,0.0500703,0.00471155,0.0845269,11,25,403.81,1,2
12452486410022229,12452486493478084,0.0201534,0.0200615,0.0586006,0.0500655,0.00470178,0.0834559,11,25,403.81,1,2
12452486411096779,12452486493488413,0.0201429,0.0200616,0.0575544,0.0500688,0.00469434,0.0823916,11,25,403.81,1,2
12452486412170237,12452486493503852,0.0201381,0.020061,0.0565158,0.0500688,0.0046797,0.0813336,11,25,403.81,1,2
12452486413243784,12452486493513410,0.0201426,0.0200639,0.0554764,0.0500656,0.00465063,0.0802696,11,25,403.81,1,2
12452486421316714,12452486493526023,0.0201468,0.020068,0.0513011,0.0500677,0.000761444,0.0722093,11,25,403.81,1,2
12452486438396580,12452486513666232,0.0201569,0.0200664,0.0545472,0.0500724,0.000565567,0.0752697,11,25,400.41,1,2
12452486442481881,12452486513680870,0.0201634,0.0200649,0.0505113,0.0500666,0.000524261,0.071199,11,25,400.41,1,2
12452486443559937,12452486526785250,0.0201519,0.020066,0.0535329,0.0500699,0.00954044,0.0832253,11,25,368.015,1,2
12452486444633756,12452486526799918,0.0201461,0.0200677,0.0524989,0.0500658,0.00952119,0.0821662,11,25,368.015,1,2
12452486455714962,12452486537872368,0.0201605,0.0200706,0.0513751,0.050071,0.0106219,0.0821574,11,25,340.234,1,2
12452486462789093,12452486549080792,0.0201515,0.0200692,0.0605165,0.0500664,0.00562368,0.0862917,11,25,317.194,1,2
12452486466872331,12452486549097533,0.0201759,0.0200685,0.0564736,0.0500714,0.00557572,0.0822252,11,25,317.194,1,2
12452486476952564,12452486576290424,0.0201807,0.0200667,0.0594217,0.0500716,0.0197355,0.0993379,11,25,304.251,1,2
12452486481035049,12452486576306725,0.0201542,0.0200709,0.0554031,0.050068,0.0197144,0.0952717,11,25,304.251,1,2
12452486482108878,12452486576314499,0.0201474,0.0200657,0.0543505,0.0500657,0.0197077,0.0942056,11,25,304.251,1,2
12452486493181158,12452486576323055,0.0201523,0.0200681,0.0503482,0.0500701,0.0126413,0.0831419,11,25,304.251,1,2
12452486506260942,12452486597636430,0.0201655,0.0200696,0.0503623,0.0500662,0.0208478,0.0913755,11,25,404.42,1,2
12452486507337807,12452486597651648,0.020151,0.0200644,0.0604005,0.0500708,0.00976235,0.0903138,11,25,404.42,1,2
12452486513410865,12452486597659793,0.020146,0.0200648,0.0543631,0.0500664,0.00973983,0.0842489,11,25,404.42,1,2
12452486526491631,12452486603806750,0.0201702,0.0200665,0.0523533,0.0500705,0.00479157,0.0773151,12,27,430.565,1,2
12452486537577256,12452486638072851,0.0201659,0.0200623,0.0684996,0.0500718,0.0118301,0.100496,12,27,344.429,1,2
12452486540656325,12452486638089432,0.02015,0.0200631,0.0655319,0.0500633,0.0117513,0.0974331,12,27,344.429,1,2
12452486548734164,12452486638097317,0.0201525,0.0200667,0.057496,0.05007,0.0117147,0.0893632,12,27,344.429,1,2
12452486550811569,12452486638105502,0.020151,0.0200621,0.0554615,0.050071,0.0116814,0.0872939,12,27,344.429,1,2
12452486575896668,12452486666438226,0.020172,0.0200722,0.0515855,0.0500676,0.0187841,0.0905416,12,27,422.354,1,2
12452486581978313,12452486666454085,0.0201751,0.0200692,0.0516646,0.0500673,0.0126361,0.0844758,12,27,422.354,1,2
12452486584056981,12452486666462010,0.0201666,0.0200634,0.0606969,0.0500706,0.00154146,0.082405,12,27,422.354,1,2
12452486585132132,12452486666472279,0.0201478,0.0200635,0.0596559,0.0500621,0.00153645,0.0813401,12,27,422.354,1,2
12452486587213605,12452486666485063,0.0201458,0.0200641,0.057595,0.0500682,0.00153072,0.0792715,12,27,422.354,1,2
12452486588287042,12452486666494701,0.0201455,0.0200645,0.0565529,0.0500683,0.00150924,0.0782077,12,27,422.354,1,2
12452486597361355,12452486675521304,0.0201498,0.0200707,0.0524804,0.0500703,0.00552981,0.0781599,12,27,391.129,1,2
12452486598442056,12452486675535962,0.0201656,0.0200676,0.0514333,0.0500697,0.00549497,0.0770939,12,27,391.129,1,2
12452486603518131,12452486698817227,0.0201685,0.0200678,0.0643679,0.0500675,0.0107627,0.0952991,12,27,320.03,1,2
12452486614597654,12452486698831874,0.0201627,0.020071,0.053383,0.0500665,0.0106885,0.0842342,12,27,320.03,1,2
12452486619681843,12452486698839619,0.0201756,0.020068,0.0503688,0.0500666,0.0086133,0.0791578,12,27,320.03,1,2
12452486637759435,12452486727225521,0.0201692,0.0200679,0.058533,0.0500685,0.0107638,0.0894661,12,27,328.398,1,2
12452486638839245,12452486727241240,0.0201673,0.0200656,0.0574947,0.0500676,0.01074,0.088402,12,27,328.398,1,2
12452486639913955,12452486727248905,0.0201737,0.0200664,0.056488,0.0500656,0.0106732,0.087335,12,27,328.398,1,2
12452486640988946,12452486727258112,0.0201858,0.0200684,0.0554143,0.0500659,0.010669,0.0862692,12,27,328.398,1,2
12452486653065623,12452486727270786,0.0201525,0.0200656,0.0523243,0.0500688,0.00172834,0.0742052,12,27,328.398,1,2
12452486666143474,12452486756946631,0.0201599,0.020063,0.0513704,0.0500711,0.0192729,0.0908032,12,27,455.44,1,2
12452486675228106,12452486756962341,0.0201689,0.0200642,0.0534311,0.0500671,0.00813419,0.0817342,12,27,455.44,1,2
12452486683311015,12452486767058384,0.0201509,0.0200649,0.0574744,0.0500718,0.00612201,0.0837474,12,27,419.812,1,2
12452486687388290,12452486767072280,0.0201425,0.0200602,0.0534178,0.0500671,0.0061237,0.079684,12,27,419.812,1,2
12452486693464485,12452486767080956,0.020156,0.0200651,0.0514422,0.0500705,0.00201825,0.0736165,12,27,419.812,1,2
12452486698540219,12452486779206065,0.0201534,0.0200714,0.0585022,0.0500691,0.00201027,0.0806658,12,27,374.457,1,2
12452486710621595,12452486791362211,0.0201779,0.0200739,0.0516484,0.0500709,0.00891438,0.0807406,12,27,345.285,1,2
12452486711701596,12452486791377339,0.0201529,0.0200687,0.0506216,0.0500694,0.00890124,0.0796757,12,27,345.285,1,2
12452486714778871,12452486791385034,0.0201613,0.0200692,0.0515675,0.0500689,0.00487738,0.0766062,12,27,345.285,1,2
12452486726861360,12452486815462658,0.0201827,0.0200646,0.059912,0.0500676,0.00850659,0.0886013,12,27,298.252,1,2
12452486727936170,12452486815476744,0.0201888,0.0200669,0.0588669,0.0500647,0.00848491,0.0875406,12,27,298.252,1,2
12452486729078176,12452486815484449,0.0201481,0.0200655,0.0578209,0.0500669,0.00843727,0.0864063,12,27,298.252,1,2
12452486732152827,12452486815495209,0.0201423,0.0200598,0.0547671,0.0500665,0.00843301,0.0833424,12,27,298.252,1,2
12452486736224603,12452486815508153,0.020142,0.0200584,0.0507535,0.0500675,0.00838806,0.0792836,12,27,298.252,1,2
12452486738299143,12452486822604205,0.0201564,0.0200709,0.0585947,0.0500696,0.00555397,0.0843051,12,27,341.492,1,2
12452486739371429,12452486822618392,0.0201423,0.0200662,0.0575913,0.0500676,0.00551337,0.083247,12,27,341.492,1,2
12452486741442873,12452486822626056,0.0201429,0.0200672,0.0555522,0.0500663,0.00548807,0.0811832,12,27,341.492,1,2
12452486742514628,12452486822636736,0.0201518,0.0200726,0.0545031,0.0500634,0.00546723,0.0801221,12,27,341.492,1,2
12452486745585702,12452486822653798,0.0201627,0.0200691,0.0514789,0.0500681,0.00542651,0.0770681,12,27,341.492,1,2
12452486756662860,12452486842078390,0.020165,0.0200662,0.0523871,0.0500707,0.0128634,0.0854155,12,27,427.078,1,2
12452486766749055,12452486842094821,0.02017,0.0200683,0.0544509,0.050065,0.000724826,0.0753458,12,27,427.078,1,2
12452486770833524,12452486842162597,0.0201844,0.0200844,0.0503882,0.0500636,0.000756505,0.0713291,12,27,427.078,1,2
12452486778909820,12452486876613293,0.0201755,0.0200705,0.0663912,0.0500715,0.0111368,0.0977035,12,27,425.889,1,2
12452486790992339,12452486876632799,0.020197,0.0200648,0.0543611,0.0500706,0.0110824,0.0856405,12,27,425.889,1,2
12452486798074114,12452486876641886,0.0201592,0.0200643,0.0543828,0.0500702,0.00402574,0.0785678,12,27,425.889,1,2
12452486815158058,12452486900267877,0.0201669,0.020065,0.0567725,0.0500701,0.00817034,0.0851098,12,27,486.512,1,2
12452486816235664,12452486900283656,0.0201548,0.0200619,0.0558238,0.0500674,0.00806944,0.084048,12,27,486.512,1,2
12452486822312750,12452486900291411,0.0201497,0.0200666,0.0526984,0.0500733,0.00513059,0.0779787,12,27,486.512,1,2
12452486823390596,12452486900302412,0.020153,0.0200669,0.0516397,0.0500672,0.00511911,0.0769118,12,27,486.512,1,2
12452486825465036,12452486904339442,0.0201563,0.0200685,0.0546763,0.0500667,0.0040418,0.0788744,12,27,462.375,1,2
12452486826540247,12452486904353919,0.0201583,0.0200725,0.0536088,0.0500654,0.00404659,0.0778137,12,27,462.375,1,2
12452486828613716,12452486904361653,0.0201635,0.0200716,0.0515521,0.0500662,0.00403238,0.0757479,12,27,462.375,1,2
12452486830689839,12452486904372023,0.0201522,0.0200692,0.0505122,0.0500714,0.00301777,0.0736822,12,27,462.375,1,2
12452486841769141,12452486926630685,0.0201616,0.0200711,0.0535098,0.0500752,0.0111902,0.0848615,12,27,460.689,1,2
12452486844847800,12452486926644220,0.0201671,0.0200661,0.0504545,0.0500682,0.0111749,0.0817964,12,27,460.689,1,2
12452486849925687,12452486926652366,0.0202349,0.020066,0.0564322,0.0500666,5.9642e-05,0.0767267,12,27,460.689,1,2
